FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
15.0,4.0,15.0,15.0,2.0,0.031315240083507306,35.0,42.0,0.26666666666666666,1.0354906054279749,0.14086751302083333,2024-06-11_09_52_02_(13501)_sardine_input_(1).png,yes,yes
13.0,4.0,14.0,15.0,2.0,0.031315240083507306,33.0,38.0,0.3076923076923077,1.054421768707483,0.12935384114583334,2024-06-11_09_52_02_(13501)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.031315240083507306,34.0,45.0,0.2,1.0313152400835073,0.1506396484375,2024-06-11_09_52_18_(13502)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.031315240083507306,35.0,41.0,0.2,1.0271398747390397,0.13643717447916667,2024-06-11_09_52_18_(13502)_sardine_input_(1).png,yes,yes
14.0,5.0,15.0,15.0,2.0,0.031315240083507306,37.0,50.0,0.35714285714285715,1.0543933054393306,0.16722493489583334,2024-06-11_09_52_18_(13502)_sardine_input_(2).png,yes,yes
13.0,4.0,14.0,15.0,2.0,0.031315240083507306,32.0,44.0,0.3076923076923077,1.048498845265589,0.14928385416666667,2024-06-11_09_52_35_(13503)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.031315240083507306,36.0,47.0,0.21428571428571427,1.0334728033472804,0.15870768229166668,2024-06-11_09_52_35_(13503)_sardine_input_(1).png,yes,yes
12.0,3.0,13.0,15.0,2.0,0.031315240083507306,29.0,31.0,0.25,1.031941031941032,0.10544921875,2024-06-11_09_52_35_(13503)_sardine_input_(2).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,45.0,0.26666666666666666,1.0438413361169103,0.15074544270833334,2024-06-11_09_52_43_(13504)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.03138075313807531,34.0,41.0,0.21428571428571427,1.0319148936170213,0.1376904296875,2024-06-11_09_52_43_(13504)_sardine_input_(1).png,yes,yes
13.0,3.0,14.0,15.0,2.0,0.03138075313807531,35.0,37.0,0.23076923076923078,1.0416666666666667,0.12451497395833333,2024-06-11_09_52_43_(13504)_sardine_input_(2).png,yes,yes
13.0,3.0,14.0,15.0,3.0,0.03138075313807531,32.0,40.0,0.23076923076923078,1.038812785388128,0.13441731770833334,2024-06-11_09_52_53_(13505)_sardine_input_(0).png,yes,yes
13.0,3.0,14.0,15.0,3.0,0.03138075313807531,31.0,36.0,0.23076923076923078,1.0295454545454545,0.12120279947916666,2024-06-11_09_52_53_(13505)_sardine_input_(1).png,yes,yes
15.0,4.0,15.0,15.0,3.0,0.03138075313807531,37.0,53.0,0.26666666666666666,1.0417536534446765,0.17802734375,2024-06-11_09_52_53_(13505)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.031315240083507306,34.0,43.0,0.2,1.0292275574112735,0.14508463541666666,2024-06-11_09_53_11_(13506)_sardine_input_(0).png,yes,yes
13.0,3.0,14.0,15.0,2.0,0.031315240083507306,32.0,32.0,0.23076923076923078,1.036613272311213,0.10679524739583333,2024-06-11_09_53_11_(13506)_sardine_input_(1).png,yes,yes
13.0,3.0,14.0,15.0,2.0,0.031315240083507306,31.0,32.0,0.23076923076923078,1.0227272727272727,0.10751302083333333,2024-06-11_09_53_11_(13506)_sardine_input_(2).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.031315240083507306,32.0,36.0,0.21428571428571427,1.0281995661605206,0.12128255208333333,2024-06-11_09_53_26_(13507)_sardine_input_(0).png,yes,yes
14.0,4.0,15.0,15.0,2.0,0.031315240083507306,33.0,38.0,0.2857142857142857,1.0387931034482758,0.12624186197916668,2024-06-11_09_53_26_(13507)_sardine_input_(1).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.031315240083507306,35.0,40.0,0.26666666666666666,1.0417536534446765,0.13508951822916668,2024-06-11_09_53_26_(13507)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.03138075313807531,36.0,40.0,0.2,1.0292887029288702,0.13539388020833334,2024-06-11_09_53_44_(13508)_sardine_input_(0).png,yes,yes
14.0,4.0,15.0,15.0,1.0,0.03138075313807531,41.0,44.0,0.2857142857142857,1.0419287211740043,0.14846354166666667,2024-06-11_09_53_44_(13508)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.03138075313807531,35.0,41.0,0.2,1.0291666666666666,0.1373046875,2024-06-11_09_53_44_(13508)_sardine_input_(2).png,yes,yes
,,,,,,,,,,,2024-06-11_09_53_55_(13509)_sardine_input.jpeg,yes,no
15.0,4.0,15.0,15.0,2.0,0.031315240083507306,35.0,46.0,0.26666666666666666,1.0354906054279749,0.15483723958333334,2024-06-11_09_54_10_(13510)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.031315240083507306,34.0,39.0,0.21428571428571427,1.0252100840336134,0.12995930989583335,2024-06-11_09_54_10_(13510)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.031315240083507306,33.0,40.0,0.21428571428571427,1.0306345733041575,0.13325032552083332,2024-06-11_09_54_10_(13510)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03138075313807531,35.0,42.0,0.2,1.0313152400835073,0.13910970052083332,2024-06-11_09_54_26_(13511)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.03138075313807531,33.0,40.0,0.21428571428571427,1.0276008492569002,0.1336962890625,2024-06-11_09_54_26_(13511)_sardine_input_(1).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,48.0,0.26666666666666666,1.033402922755741,0.16172037760416666,2024-06-11_09_54_26_(13511)_sardine_input_(2).png,yes,yes
13.0,5.0,14.0,15.0,2.0,0.031315240083507306,34.0,31.0,0.38461538461538464,1.0633484162895928,0.103779296875,2024-06-11_09_56_52_(13512)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.031315240083507306,35.0,41.0,0.21428571428571427,1.0292887029288702,0.13841634114583334,2024-06-11_09_56_52_(13512)_sardine_input_(1).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.031315240083507306,34.0,35.0,0.21428571428571427,1.0233545647558386,0.11881673177083334,2024-06-11_09_56_52_(13512)_sardine_input_(2).png,yes,yes
14.0,4.0,14.0,15.0,2.0,0.031315240083507306,33.0,41.0,0.2857142857142857,1.0417582417582418,0.138681640625,2024-06-11_09_57_07_(13513)_sardine_input_(0).png,yes,yes
15.0,5.0,15.0,15.0,2.0,0.031315240083507306,36.0,50.0,0.3333333333333333,1.0647181628392484,0.16880859375,2024-06-11_09_57_07_(13513)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.031315240083507306,33.0,32.0,0.21428571428571427,1.0262008733624455,0.1066552734375,2024-06-11_09_57_07_(13513)_sardine_input_(2).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.03177966101694915,32.0,33.0,0.21428571428571427,1.0248868778280542,0.1090869140625,2024-06-11_09_57_24_(13514)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.03177966101694915,34.0,35.0,0.21428571428571427,1.0278969957081545,0.114833984375,2024-06-11_09_57_24_(13514)_sardine_input_(1).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.03177966101694915,35.0,45.0,0.26666666666666666,1.0354906054279749,0.145107421875,2024-06-11_09_57_24_(13514)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.03138075313807531,34.0,42.0,0.2,1.0313807531380754,0.13983072916666667,2024-06-11_09_57_35_(13515)_sardine_input_(0).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.03138075313807531,35.0,46.0,0.26666666666666666,1.0459290187891441,0.15313802083333333,2024-06-11_09_57_35_(13515)_sardine_input_(1).png,yes,yes
13.0,3.0,14.0,15.0,1.0,0.03138075313807531,32.0,32.0,0.23076923076923078,1.0274599542334095,0.10882486979166667,2024-06-11_09_57_35_(13515)_sardine_input_(2).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.031315240083507306,34.0,40.0,0.21428571428571427,1.0294117647058822,0.13457356770833334,2024-06-11_09_57_46_(13516)_sardine_input_(0).png,yes,yes
13.0,3.0,14.0,15.0,1.0,0.031315240083507306,32.0,32.0,0.23076923076923078,1.0271493212669682,0.10808756510416667,2024-06-11_09_57_46_(13516)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.031315240083507306,35.0,39.0,0.2,1.033402922755741,0.131865234375,2024-06-11_09_57_46_(13516)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.03138075313807531,35.0,41.0,0.2,1.0313152400835073,0.1362109375,2024-06-11_09_57_58_(13517)_sardine_input_(0).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.03138075313807531,38.0,49.0,0.26666666666666666,1.0438413361169103,0.16268229166666667,2024-06-11_09_57_58_(13517)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.03138075313807531,35.0,38.0,0.2,1.0270833333333333,0.12649576822916667,2024-06-11_09_57_58_(13517)_sardine_input_(2).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.031315240083507306,34.0,37.0,0.21428571428571427,1.0292887029288702,0.12523763020833334,2024-06-11_09_58_16_(13518)_sardine_input_(0).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.031315240083507306,37.0,40.0,0.26666666666666666,1.04375,0.13410481770833332,2024-06-11_09_58_16_(13518)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031315240083507306,34.0,32.0,0.21428571428571427,1.0280777537796977,0.10680826822916667,2024-06-11_09_58_16_(13518)_sardine_input_(2).png,yes,yes
13.0,4.0,14.0,15.0,1.0,0.03138075313807531,33.0,41.0,0.3076923076923077,1.0493273542600896,0.13749837239583335,2024-06-11_09_58_37_(13519)_sardine_input_(0).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.03138075313807531,37.0,45.0,0.26666666666666666,1.0459290187891441,0.15140625,2024-06-11_09_58_37_(13519)_sardine_input_(1).png,yes,yes
14.0,6.0,16.0,15.0,1.0,0.03138075313807531,42.0,40.0,0.42857142857142855,1.105603448275862,0.1322607421875,2024-06-11_09_58_37_(13519)_sardine_input_(2).png,yes,yes
13.0,3.0,13.0,15.0,2.0,0.031446540880503145,31.0,34.0,0.23076923076923078,1.0308056872037914,0.11434733072916667,2024-06-11_09_59_10_(13520)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.031446540880503145,34.0,39.0,0.2,1.0250521920668059,0.12978841145833334,2024-06-11_09_59_10_(13520)_sardine_input_(1).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.031446540880503145,37.0,42.0,0.26666666666666666,1.0354906054279749,0.14154134114583333,2024-06-11_09_59_10_(13520)_sardine_input_(2).png,yes,yes
14.0,4.0,15.0,15.0,2.0,0.031512605042016806,35.0,43.0,0.2857142857142857,1.0442105263157895,0.1434765625,2024-06-11_09_59_28_(13521)_sardine_input_(0).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.031512605042016806,37.0,48.0,0.26666666666666666,1.0417536534446765,0.15901529947916668,2024-06-11_09_59_28_(13521)_sardine_input_(1).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.031512605042016806,38.0,57.0,0.26666666666666666,1.0460251046025104,0.1881787109375,2024-06-11_09_59_28_(13521)_sardine_input_(2).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.031315240083507306,33.0,33.0,0.21428571428571427,1.033112582781457,0.10982421875,2024-06-11_10_00_58_(13522)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.031315240083507306,36.0,40.0,0.2,1.0292275574112735,0.13538736979166666,2024-06-11_10_00_58_(13522)_sardine_input_(1).png,yes,yes
15.0,5.0,15.0,15.0,2.0,0.031315240083507306,38.0,37.0,0.3333333333333333,1.0583333333333333,0.12588541666666667,2024-06-11_10_00_58_(13522)_sardine_input_(2).png,yes,yes
13.0,3.0,13.0,15.0,2.0,0.033707865168539325,30.0,32.0,0.23076923076923078,1.030379746835443,0.09333821614583333,2024-07-11_09_42_19_(13701)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.033707865168539325,33.0,34.0,0.21428571428571427,1.0258215962441315,0.099775390625,2024-07-11_09_42_19_(13701)_sardine_input_(1).png,yes,yes
15.0,4.0,16.0,15.0,2.0,0.033707865168539325,36.0,44.0,0.26666666666666666,1.0323275862068966,0.12674641927083333,2024-07-11_09_42_19_(13701)_sardine_input_(2).png,yes,yes
15.0,5.0,15.0,15.0,2.0,0.031446540880503145,37.0,55.0,0.3333333333333333,1.0542797494780793,0.18249674479166667,2024-07-16_10_51_59_(13737)_sardine_input_(0).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,42.0,0.26666666666666666,1.0417536534446765,0.14116536458333334,2024-07-16_10_51_59_(13737)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.031446540880503145,35.0,40.0,0.2,1.0271398747390397,0.13419921875,2024-07-16_10_51_59_(13737)_sardine_input_(2).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.031512605042016806,34.0,42.0,0.21428571428571427,1.0315789473684212,0.13876302083333333,2024-08-12_00_22_45_(14094)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031512605042016806,32.0,40.0,0.21428571428571427,1.030701754385965,0.13193033854166666,2024-08-12_00_22_45_(14094)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031512605042016806,34.0,32.0,0.21428571428571427,1.0269662921348315,0.10674967447916667,2024-08-12_00_22_45_(14094)_sardine_input_(2).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.031512605042016806,34.0,42.0,0.21428571428571427,1.0315789473684212,0.13876302083333333,2024-08-12_00_25_15_(14095)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031512605042016806,32.0,40.0,0.21428571428571427,1.030701754385965,0.13193033854166666,2024-08-12_00_25_15_(14095)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031512605042016806,34.0,32.0,0.21428571428571427,1.0269662921348315,0.10674967447916667,2024-08-12_00_25_15_(14095)_sardine_input_(2).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.031512605042016806,34.0,42.0,0.21428571428571427,1.0315789473684212,0.13876302083333333,2024-08-12_00_35_07_(14100)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031512605042016806,32.0,40.0,0.21428571428571427,1.030701754385965,0.13193033854166666,2024-08-12_00_35_07_(14100)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031512605042016806,34.0,32.0,0.21428571428571427,1.0269662921348315,0.10674967447916667,2024-08-12_00_35_07_(14100)_sardine_input_(2).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.031512605042016806,34.0,42.0,0.21428571428571427,1.0315789473684212,0.13876302083333333,2024-08-12_01_09_08_(14102)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031512605042016806,32.0,40.0,0.21428571428571427,1.030701754385965,0.13193033854166666,2024-08-12_01_09_08_(14102)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031512605042016806,34.0,32.0,0.21428571428571427,1.0269662921348315,0.10674967447916667,2024-08-12_01_09_08_(14102)_sardine_input_(2).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.031512605042016806,34.0,42.0,0.21428571428571427,1.0315789473684212,0.13876302083333333,2024-08-12_10_33_07_(14103)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031512605042016806,32.0,40.0,0.21428571428571427,1.030701754385965,0.13193033854166666,2024-08-12_10_33_07_(14103)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031512605042016806,34.0,32.0,0.21428571428571427,1.0269662921348315,0.10674967447916667,2024-08-12_10_33_07_(14103)_sardine_input_(2).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.031512605042016806,34.0,42.0,0.21428571428571427,1.0315789473684212,0.13876302083333333,2024-08-12_10_49_41_(14104)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031512605042016806,32.0,40.0,0.21428571428571427,1.030701754385965,0.13193033854166666,2024-08-12_10_49_41_(14104)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031512605042016806,34.0,32.0,0.21428571428571427,1.0269662921348315,0.10674967447916667,2024-08-12_10_49_41_(14104)_sardine_input_(2).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.031512605042016806,34.0,42.0,0.21428571428571427,1.0315789473684212,0.13876302083333333,2024-08-12_11_43_58_(14111)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031512605042016806,32.0,40.0,0.21428571428571427,1.030701754385965,0.13193033854166666,2024-08-12_11_43_58_(14111)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031512605042016806,34.0,32.0,0.21428571428571427,1.0269662921348315,0.10674967447916667,2024-08-12_11_43_58_(14111)_sardine_input_(2).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.031512605042016806,34.0,42.0,0.21428571428571427,1.0315789473684212,0.13876302083333333,2024-08-12_11_52_15_(14112)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031512605042016806,32.0,40.0,0.21428571428571427,1.030701754385965,0.13193033854166666,2024-08-12_11_52_15_(14112)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031512605042016806,34.0,32.0,0.21428571428571427,1.0269662921348315,0.10674967447916667,2024-08-12_11_52_15_(14112)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.031512605042016806,37.0,39.0,0.2,1.0292275574112735,0.1299267578125,2024-08-13_16_20_55_(14157)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.031512605042016806,36.0,35.0,0.21428571428571427,1.0281385281385282,0.11679361979166666,2024-08-13_16_20_55_(14157)_sardine_input_(1).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.031512605042016806,34.0,40.0,0.21428571428571427,1.029535864978903,0.1323193359375,2024-08-13_16_20_55_(14157)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.031512605042016806,37.0,39.0,0.2,1.0292275574112735,0.1299267578125,2024-08-13_16_25_11_(14160)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.031512605042016806,36.0,35.0,0.21428571428571427,1.0281385281385282,0.11679361979166666,2024-08-13_16_25_11_(14160)_sardine_input_(1).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.031512605042016806,34.0,40.0,0.21428571428571427,1.029535864978903,0.1323193359375,2024-08-13_16_25_11_(14160)_sardine_input_(2).png,yes,yes
13.0,4.0,14.0,16.0,5.0,0.008246289169873557,34.0,30.0,0.3076923076923077,1.0490253987005316,0.07390712105920799,2024-08-13_16_46_58_(14166)_sardine_input_(0).png,yes,yes
13.0,4.0,14.0,16.0,5.0,0.008246289169873557,34.0,30.0,0.3076923076923077,1.0490253987005316,0.07390712105920799,2024-08-13_16_47_39_(14167)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.031315240083507306,33.0,33.0,0.21428571428571427,1.033112582781457,0.10982747395833334,2024-08-13_17_20_21_(14174)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.031315240083507306,36.0,40.0,0.2,1.0292275574112735,0.135390625,2024-08-13_17_20_21_(14174)_sardine_input_(1).png,yes,yes
15.0,5.0,15.0,15.0,2.0,0.031315240083507306,38.0,37.0,0.3333333333333333,1.0583333333333333,0.125888671875,2024-08-13_17_20_21_(14174)_sardine_input_(2).png,yes,yes
13.0,4.0,14.0,16.0,5.0,0.008246289169873557,34.0,30.0,0.3076923076923077,1.0490253987005316,0.07390712105920799,2024-08-13_17_26_03_(14177)_sardine_input_(0).png,yes,yes
,,,,,,,,,,,2024-08-13_17_26_29_(14178)_sardine_input.jpeg,yes,no
14.0,3.0,14.0,15.0,2.0,0.031315240083507306,33.0,33.0,0.21428571428571427,1.033112582781457,0.10982747395833334,2024-08-13_21_02_34_(14181)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.031315240083507306,36.0,40.0,0.2,1.0292275574112735,0.135390625,2024-08-13_21_02_34_(14181)_sardine_input_(1).png,yes,yes
15.0,5.0,15.0,15.0,2.0,0.031315240083507306,38.0,37.0,0.3333333333333333,1.0583333333333333,0.125888671875,2024-08-13_21_02_34_(14181)_sardine_input_(2).png,yes,yes
12.0,3.0,12.0,15.0,2.0,0.006669630947087594,31.0,21.0,0.25,1.029284164859002,0.07892580711478492,2024-08-13_21_03_02_(14182)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.03138075313807531,35.0,32.0,0.21428571428571427,1.0255863539445629,0.106728515625,2024-10-24_10_47_50_(14463)_sardine_input_(0).png,yes,yes
13.0,2.0,13.0,15.0,1.0,0.03138075313807531,30.0,26.0,0.15384615384615385,1.0190930787589498,0.0862646484375,2024-10-24_10_47_50_(14463)_sardine_input_(1).png,yes,yes
13.0,3.0,14.0,15.0,1.0,0.03138075313807531,33.0,26.0,0.23076923076923078,1.0347222222222223,0.0873388671875,2024-10-24_10_47_50_(14463)_sardine_input_(2).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.03138075313807531,34.0,34.0,0.21428571428571427,1.029350104821803,0.11382975260416667,2024-10-24_10_48_22_(14464)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03138075313807531,37.0,32.0,0.2,1.0292275574112735,0.10885579427083333,2024-10-24_10_48_22_(14464)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03138075313807531,36.0,29.0,0.2,1.0271398747390397,0.09873209635416667,2024-10-24_10_48_22_(14464)_sardine_input_(2).png,yes,yes
16.0,4.0,16.0,15.0,2.0,0.03496503496503497,37.0,34.0,0.25,1.0348583877995643,0.09300455729166666,2024-10-24_10_48_35_(14465)_sardine_input_(0).png,yes,yes
15.0,2.0,16.0,15.0,2.0,0.03496503496503497,37.0,32.0,0.13333333333333333,1.0154185022026432,0.08646158854166666,2024-10-24_10_48_35_(14465)_sardine_input_(1).png,yes,yes
16.0,4.0,17.0,15.0,2.0,0.03496503496503497,40.0,35.0,0.25,1.0355648535564854,0.09571451822916667,2024-10-24_10_48_35_(14465)_sardine_input_(2).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.03325942350332594,34.0,35.0,0.21428571428571427,1.0271493212669682,0.10436360677083334,2024-10-24_10_48_47_(14466)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.03325942350332594,34.0,33.0,0.21428571428571427,1.0224719101123596,0.09819661458333333,2024-10-24_10_48_47_(14466)_sardine_input_(1).png,yes,yes
14.0,5.0,15.0,15.0,2.0,0.03325942350332594,36.0,30.0,0.35714285714285715,1.0609480812641083,0.0899853515625,2024-10-24_10_48_47_(14466)_sardine_input_(2).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.031512605042016806,36.0,26.0,0.21428571428571427,1.023157894736842,0.0871240234375,2024-10-24_10_49_02_(14467)_sardine_input_(0).png,yes,yes
13.0,2.0,13.0,15.0,2.0,0.031512605042016806,30.0,27.0,0.15384615384615385,1.0214797136038185,0.09000813802083334,2024-10-24_10_49_02_(14467)_sardine_input_(1).png,yes,yes
13.0,6.0,14.0,15.0,2.0,0.031512605042016806,32.0,31.0,0.46153846153846156,1.096698113207547,0.10421061197916667,2024-10-24_10_49_02_(14467)_sardine_input_(2).png,yes,yes
15.0,5.0,15.0,15.0,2.0,0.03138075313807531,36.0,36.0,0.3333333333333333,1.058455114822547,0.12048177083333333,2024-10-24_10_49_58_(14469)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03138075313807531,38.0,33.0,0.2,1.0187891440501045,0.11136555989583333,2024-10-24_10_49_58_(14469)_sardine_input_(1).png,yes,yes
12.0,4.0,13.0,15.0,2.0,0.03138075313807531,33.0,25.0,0.3333333333333333,1.0634146341463415,0.083330078125,2024-10-24_10_49_58_(14469)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.031446540880503145,36.0,32.0,0.2,1.0292275574112735,0.1085986328125,2024-10-24_10_50_19_(14470)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.031446540880503145,36.0,31.0,0.2,1.022964509394572,0.10255533854166667,2024-10-24_10_50_19_(14470)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.031446540880503145,33.0,33.0,0.21428571428571427,1.0290178571428572,0.11012532552083333,2024-10-24_10_50_19_(14470)_sardine_input_(2).png,yes,yes
13.0,4.0,13.0,15.0,2.0,0.031446540880503145,31.0,26.0,0.3076923076923077,1.0572792362768497,0.08885904947916666,2024-10-24_10_50_31_(14471)_sardine_input_(0).png,yes,yes
12.0,3.0,12.0,15.0,2.0,0.031446540880503145,28.0,26.0,0.25,1.028205128205128,0.08810709635416666,2024-10-24_10_50_31_(14471)_sardine_input_(1).png,yes,yes
12.0,3.0,13.0,15.0,2.0,0.031446540880503145,29.0,24.0,0.25,1.0297766749379653,0.082001953125,2024-10-24_10_50_31_(14471)_sardine_input_(2).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,47.0,0.26666666666666666,1.0417536534446765,0.15684895833333334,2024-10-29_09_47_09_(14486)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.03138075313807531,33.0,31.0,0.21428571428571427,1.0221238938053097,0.10463704427083333,2024-10-29_09_47_09_(14486)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03138075313807531,36.0,43.0,0.2,1.0313152400835073,0.14400227864583334,2024-10-29_09_47_09_(14486)_sardine_input_(2).png,yes,yes
15.0,5.0,15.0,15.0,2.0,0.031446540880503145,37.0,61.0,0.3333333333333333,1.0564853556485356,0.20090494791666666,2024-10-29_09_47_39_(14487)_sardine_input_(0).png,yes,yes
15.0,5.0,15.0,15.0,2.0,0.031446540880503145,37.0,58.0,0.3333333333333333,1.0563674321503131,0.19180826822916666,2024-10-29_09_47_39_(14487)_sardine_input_(1).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,54.0,0.26666666666666666,1.0438413361169103,0.18076822916666666,2024-10-29_09_47_39_(14487)_sardine_input_(2).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.031315240083507306,37.0,58.0,0.26666666666666666,1.0521920668058455,0.19335123697916667,2024-10-29_09_51_30_(14493)_sardine_input_(0).png,yes,yes
14.0,4.0,15.0,15.0,2.0,0.031315240083507306,36.0,54.0,0.2857142857142857,1.0481171548117154,0.18013020833333335,2024-10-29_09_51_30_(14493)_sardine_input_(1).png,yes,yes
14.0,4.0,15.0,15.0,2.0,0.031315240083507306,37.0,59.0,0.2857142857142857,1.0502092050209204,0.1975439453125,2024-10-29_09_51_30_(14493)_sardine_input_(2).png,yes,yes
