FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
16.0,3.0,16.0,15.0,2.0,0.025295109612141653,38.0,39.0,0.1875,1.0234375,0.2014013671875,2024-12-26_09:27:05_(18158)_sardine_input_(1).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.025252525252525252,34.0,42.0,0.21428571428571427,1.029109589041096,0.21763346354166666,2024-12-26_09:27:12_(18159)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.025252525252525252,33.0,36.0,0.21428571428571427,1.0259515570934257,0.188408203125,2024-12-26_09:27:12_(18159)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.024271844660194174,34.0,40.0,0.2,1.0275080906148868,0.22181477864583332,2024-12-26_09:27:20_(18160)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.024271844660194174,35.0,44.0,0.2,1.028125,0.24423828125,2024-12-26_09:27:20_(18160)_sardine_input_(1).png,yes,yes
14.0,4.0,15.0,15.0,2.0,0.02654867256637168,35.0,44.0,0.2857142857142857,1.0373001776198933,0.20647623697916667,2024-12-26_09:27:30_(18161)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.02654867256637168,34.0,35.0,0.2,1.0208333333333333,0.16421875,2024-12-26_09:27:30_(18161)_sardine_input_(1).png,yes,yes
16.0,4.0,17.0,15.0,2.0,0.025906735751295335,37.0,49.0,0.25,1.028125,0.23782552083333333,2024-12-26_09:27:45_(18162)_sardine_input_(0).png,yes,yes
16.0,3.0,16.0,15.0,2.0,0.025906735751295335,37.0,42.0,0.1875,1.0221518987341771,0.20716959635416668,2024-12-26_09:27:45_(18162)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.025252525252525252,33.0,37.0,0.21428571428571427,1.0278260869565217,0.18962076822916665,2024-12-26_09:27:50_(18163)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.025252525252525252,35.0,45.0,0.2,1.030252100840336,0.23427083333333334,2024-12-26_09:27:50_(18163)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.026223776223776224,36.0,39.0,0.2,1.023688663282572,0.1890380859375,2024-12-26_09:28:01_(18164)_sardine_input_(0).png,yes,yes
15.0,3.0,16.0,15.0,1.0,0.026223776223776224,36.0,40.0,0.2,1.0214521452145215,0.1905859375,2024-12-26_09:28:01_(18164)_sardine_input_(1).png,yes,yes
15.0,3.0,16.0,15.0,1.0,0.025906735751295335,35.0,46.0,0.2,1.0298013245033113,0.22467122395833333,2024-12-26_09:28:10_(18165)_sardine_input_(0).png,yes,yes
15.0,4.0,16.0,15.0,1.0,0.025906735751295335,35.0,48.0,0.26666666666666666,1.035175879396985,0.23421549479166667,2024-12-26_09:28:10_(18165)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.02586206896551724,32.0,37.0,0.21428571428571427,1.0252707581227436,0.1835107421875,2024-12-26_09:28:24_(18166)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.02586206896551724,34.0,36.0,0.2,1.0220713073005094,0.1797265625,2024-12-26_09:28:24_(18166)_sardine_input_(1).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.025423728813559324,34.0,36.0,0.21428571428571427,1.0272108843537415,0.18241048177083333,2024-12-26_09:28:32_(18167)_sardine_input_(0).png,yes,yes
15.0,3.0,16.0,15.0,2.0,0.025423728813559324,36.0,42.0,0.2,1.0243111831442464,0.21197102864583334,2024-12-26_09:28:32_(18167)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.024834437086092714,35.0,43.0,0.2,1.0276422764227642,0.22805501302083334,2024-12-26_09:28:43_(18168)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.024834437086092714,34.0,37.0,0.2,1.0195121951219512,0.1972265625,2024-12-26_09:28:43_(18168)_sardine_input_(1).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.024916943521594685,34.0,43.0,0.21428571428571427,1.0282861896838602,0.22568522135416666,2024-12-26_09:28:50_(18169)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.024916943521594685,35.0,40.0,0.2,1.022508038585209,0.2125927734375,2024-12-26_09:28:50_(18169)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2024-12-26_09:29:03_(18170)_sardine_input.jpeg,yes,no
15.0,3.0,16.0,15.0,1.0,0.024916943521594685,36.0,42.0,0.2,1.029874213836478,0.22382975260416665,2024-12-26_09:29:11_(18171)_sardine_input_(0).png,yes,yes
15.0,3.0,16.0,15.0,1.0,0.024916943521594685,36.0,42.0,0.2,1.0287081339712918,0.224638671875,2024-12-26_09:29:11_(18171)_sardine_input_(1).png,yes,yes
15.0,4.0,16.0,15.0,2.0,0.024958402662229616,36.0,49.0,0.26666666666666666,1.0312989045383412,0.2593684895833333,2024-12-26_09:29:23_(18172)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.024958402662229616,35.0,48.0,0.2,1.0322061191626408,0.252578125,2024-12-26_09:29:23_(18172)_sardine_input_(1).png,yes,yes
16.0,3.0,17.0,15.0,2.0,0.02654867256637168,42.0,38.0,0.1875,1.025078369905956,0.17899576822916666,2024-12-26_09:30:27_(18173)_sardine_input_(0).png,yes,yes
16.0,3.0,17.0,15.0,2.0,0.02654867256637168,42.0,45.0,0.1875,1.0250391236306728,0.21176920572916666,2024-12-26_09:30:27_(18173)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2024-12-26_09:30:39_(18174)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2024-12-26_09:30:47_(18175)_sardine_input.jpeg,yes,no
15.0,3.0,16.0,15.0,2.0,0.024671052631578948,37.0,36.0,0.2,1.0203442879499218,0.19532877604166668,2024-12-26_09:31:00_(18176)_sardine_input_(0).png,yes,yes
15.0,3.0,16.0,15.0,2.0,0.024671052631578948,36.0,43.0,0.2,1.0282131661442007,0.23142415364583332,2024-12-26_09:31:00_(18176)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2024-12-26_09:31:08_(18177)_sardine_input.jpeg,yes,no
15.0,3.0,16.0,15.0,1.0,0.025466893039049237,35.0,43.0,0.2,1.0275080906148868,0.21611653645833334,2024-12-26_09:31:15_(18178)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.025466893039049237,35.0,40.0,0.2,1.0229132569558101,0.2018212890625,2024-12-26_09:31:15_(18178)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2024-12-26_09:31:22_(18179)_sardine_input.jpeg,yes,no
15.0,3.0,15.0,15.0,2.0,0.024469820554649267,35.0,36.0,0.2,1.0273752012882447,0.197998046875,2024-12-26_09:31:28_(18180)_sardine_input_(0).png,yes,yes
15.0,3.0,16.0,15.0,2.0,0.024469820554649267,35.0,41.0,0.2,1.0250391236306728,0.22514485677083335,2024-12-26_09:31:28_(18180)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2024-12-26_09:31:38_(18181)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2024-12-26_09:31:46_(18182)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2024-12-26_09:31:52_(18183)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2024-12-26_09:32:00_(18184)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2024-12-26_09:32:08_(18185)_sardine_input.jpeg,yes,no
15.0,3.0,15.0,15.0,2.0,0.025210084033613446,35.0,42.0,0.2,1.0277324632952691,0.21575358072916667,2024-12-26_09:32:18_(18186)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.025210084033613446,34.0,33.0,0.21428571428571427,1.0324786324786326,0.1716796875,2024-12-26_09:32:18_(18186)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2024-12-26_09:32:26_(18187)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2024-12-26_09:32:34_(18188)_sardine_input.jpeg,yes,no
15.0,3.0,15.0,15.0,2.0,0.024630541871921183,36.0,38.0,0.2,1.02555910543131,0.20770345052083333,2024-12-26_09:32:41_(18189)_sardine_input_(0).png,yes,yes
