FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
15,4,16,15,2,0.007035647279549718,40,38,0.26666666666666666,1.0440917107583774,0.10941486111111111,20250123105436631_sardine_bad_(0).png,yes,yes
16,3,16,15,2,0.007035647279549718,40,37,0.1875,1.019446845289542,0.10402361111111111,20250123105436631_sardine_bad_(1).png,yes,yes
16,4,17,15,2,0.006890215893431328,41,42,0.25,1.0341186027619822,0.12527090277777778,20250123105447154_sardine_bad_(0).png,yes,yes
16,4,16,15,2,0.006890215893431328,40,36,0.25,1.0326460481099657,0.10806722222222222,20250123105447154_sardine_bad_(1).png,yes,yes
15,4,15,15,2,0.007062146892655367,38,36,0.26666666666666666,1.043438077634011,0.10136270833333333,20250123105459065_sardine_bad_(0).png,yes,yes
14,3,15,15,2,0.007062146892655367,36,33,0.21428571428571427,1.0255924170616113,0.09367131944444444,20250123105459065_sardine_bad_(1).png,yes,yes
17,4,18,15,2,0.007052186177715092,47,40,0.23529411764705882,1.0359305611626968,0.11270340277777778,20250123105619936_sardine_bad_(0).png,yes,yes
16,3,16,15,2,0.007052186177715092,41,36,0.1875,1.025474956822107,0.10222326388888889,20250123105619936_sardine_bad_(1).png,yes,yes
15,3,16,15,2,0.007342143906020558,39,36,0.2,1.024435223605348,0.09373486111111111,20250123105630496_sardine_bad_(0).png,yes,yes
16,4,17,15,2,0.007342143906020558,41,36,0.25,1.0372455608488522,0.09431291666666666,20250123105630496_sardine_bad_(1).png,yes,yes
15,4,15,15,1,0.007451564828614009,37,29,0.26666666666666666,1.0476658476658476,0.07497006944444444,20250123105641966_sardine_bad_(0).png,yes,yes
15,4,16,15,1,0.007451564828614009,40,36,0.26666666666666666,1.0419020715630884,0.092201875,20250123105641966_sardine_bad_(1).png,yes,yes
15,3,15,15,3,0.0073673870333988214,38,32,0.2,1.0218023255813953,0.08430784722222222,20250123105704035_sardine_bad_(0).png,yes,yes
17,4,18,15,3,0.0073673870333988214,44,42,0.23529411764705882,1.0345554150863885,0.10902777777777778,20250123105704035_sardine_bad_(1).png,yes,yes
17,4,17,15,2,0.007292173067574137,43,44,0.23529411764705882,1.0352292020373515,0.11508430555555556,20250123105713413_sardine_bad_(0).png,yes,yes
18,5,18,15,2,0.007292173067574137,45,43,0.2777777777777778,1.0501821125050588,0.11269791666666666,20250123105713413_sardine_bad_(1).png,yes,yes
13,1,13,15,2,0.007292173067574137,31,9,0.07692307692307693,1.0089285714285714,0.024837152777777777,20250123105713413_sardine_bad_(2).png,yes,yes
14,4,15,15,2,0.007249879168680522,35,32,0.2857142857142857,1.0393777345649002,0.08632930555555555,20250123105736909_sardine_bad_(0).png,yes,yes
16,5,17,15,2,0.007249879168680522,41,39,0.3125,1.0593928728552573,0.10353486111111111,20250123105736909_sardine_bad_(1).png,yes,yes
19,5,19,15,3,0.00751503006012024,48,52,0.2631578947368421,1.044077134986226,0.127936875,20250123105747877_sardine_bad_(0).png,yes,yes
20,5,21,15,3,0.00751503006012024,52,56,0.25,1.0366666666666666,0.13968840277777778,20250123105747877_sardine_bad_(1).png,yes,yes
17,4,17,15,1,0.0075528700906344415,45,39,0.23529411764705882,1.0309323906319046,0.09710465277777777,20250123105800475_sardine_bad_(0).png,yes,yes
18,4,19,15,1,0.0075528700906344415,43,44,0.2222222222222222,1.0341880341880343,0.10888430555555556,20250123105800475_sardine_bad_(1).png,yes,yes
17,4,18,15,2,0.007173601147776184,44,42,0.23529411764705882,1.0364437324789748,0.11343444444444445,20250123105859706_sardine_bad_(0).png,yes,yes
18,6,18,15,2,0.007173601147776184,44,42,0.3333333333333333,1.0541401273885351,0.11347652777777778,20250123105859706_sardine_bad_(1).png,yes,yes
16,5,17,15,2,0.007146260123868509,42,44,0.3125,1.0443118875159778,0.11970590277777778,20250123105948675_sardine_bad_(0).png,yes,yes
17,5,18,15,2,0.007146260123868509,43,48,0.29411764705882354,1.0441116956697694,0.13177895833333333,20250123105948675_sardine_bad_(1).png,yes,yes
