FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
18.0,4.0,19.0,15.0,2.0,0.007961783439490446,46.0,45.0,0.2222222222222222,1.0297872340425531,0.09880625,20241226092313432_sardine_good_(0).png,yes,yes
18.0,3.0,19.0,15.0,2.0,0.007961783439490446,46.0,44.0,0.16666666666666666,1.020390824129142,0.09666131944444445,20241226092313432_sardine_good_(1).png,yes,yes
19.0,5.0,20.0,15.0,2.0,0.007878151260504201,49.0,51.0,0.2631578947368421,1.0376834589448631,0.11628152777777778,20241226092323328_sardine_good_(0).png,yes,yes
18.0,3.0,18.0,15.0,2.0,0.007878151260504201,45.0,47.0,0.16666666666666666,1.020994001713796,0.10526111111111111,20241226092323328_sardine_good_(1).png,yes,yes
19.0,3.0,20.0,15.0,2.0,0.008269018743109152,47.0,47.0,0.15789473684210525,1.0150816925010473,0.095619375,20241226092335664_sardine_good_(0).png,yes,yes
20.0,4.0,20.0,15.0,2.0,0.008269018743109152,49.0,52.0,0.2,1.0218106995884773,0.10562520833333333,20241226092335664_sardine_good_(1).png,yes,yes
20.0,4.0,20.0,15.0,2.0,0.008134490238611713,50.0,51.0,0.2,1.0231167795934635,0.10906104166666666,20241226092348879_sardine_good_(0).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.008134490238611713,47.0,46.0,0.2222222222222222,1.0232558139534884,0.09668472222222223,20241226092348879_sardine_good_(1).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.008147745790331342,45.0,44.0,0.2222222222222222,1.0368705035971224,0.09347520833333334,20241226092406399_sardine_good_(0).png,yes,yes
20.0,6.0,21.0,15.0,2.0,0.008147745790331342,52.0,57.0,0.3,1.040466926070039,0.12076159722222223,20241226092406399_sardine_good_(1).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.008147745790331342,45.0,44.0,0.2222222222222222,1.0368705035971224,0.09347520833333334,20241226092407407_sardine_good_(0).png,yes,yes
20.0,6.0,21.0,15.0,2.0,0.008147745790331342,52.0,57.0,0.3,1.040466926070039,0.12076159722222223,20241226092407407_sardine_good_(1).png,yes,yes
19.0,4.0,20.0,15.0,3.0,0.007759958613554061,50.0,51.0,0.21052631578947367,1.023237495076802,0.11968291666666667,20241226092419483_sardine_good_(0).png,yes,yes
