FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
18.0,4.0,19.0,15.0,1.0,0.007556675062972292,46.0,49.0,0.2222222222222222,1.032,0.11925979166666667,20241226093656156_sardine_good_(0).png,yes,yes
17.0,3.0,18.0,15.0,1.0,0.007556675062972292,43.0,42.0,0.17647058823529413,1.0205215904232579,0.10446604166666666,20241226093656156_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007072135785007072,46.0,47.0,0.2222222222222222,1.0315315315315314,0.13235666666666668,20241226093707240_sardine_good_(0).png,yes,yes
17.0,3.0,18.0,15.0,2.0,0.007072135785007072,43.0,42.0,0.17647058823529413,1.017751479289941,0.11799659722222222,20241226093707240_sardine_good_(1).png,yes,yes
17.0,3.0,18.0,15.0,1.0,0.006852444038373686,46.0,41.0,0.17647058823529413,1.0195702225633154,0.12317708333333334,20241226093715139_sardine_good_(0).png,yes,yes
18.0,3.0,18.0,15.0,1.0,0.006852444038373686,46.0,45.0,0.16666666666666666,1.0216903515332836,0.13522791666666667,20241226093715139_sardine_good_(1).png,yes,yes
18.0,3.0,18.0,15.0,2.0,0.0066815144766146995,45.0,44.0,0.16666666666666666,1.0224099926524615,0.13960048611111112,20241226093726581_sardine_good_(0).png,yes,yes
17.0,3.0,18.0,15.0,2.0,0.0066815144766146995,45.0,43.0,0.17647058823529413,1.0201944652206432,0.13468444444444444,20241226093726581_sardine_good_(1).png,yes,yes
19.0,4.0,19.0,15.0,2.0,0.006941230911614993,47.0,45.0,0.21052631578947367,1.0276363636363637,0.1309163888888889,20241226093736605_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.006941230911614993,46.0,41.0,0.2222222222222222,1.02868068833652,0.11991986111111111,20241226093736605_sardine_good_(1).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.007045561296383279,40.0,40.0,0.23529411764705882,1.0335329341317365,0.1141401388888889,20241226093748794_sardine_good_(0).png,yes,yes
16.0,3.0,17.0,15.0,2.0,0.007045561296383279,43.0,39.0,0.1875,1.021294363256785,0.10958972222222223,20241226093748794_sardine_good_(1).png,yes,yes
16.0,3.0,17.0,15.0,2.0,0.006999533364442371,40.0,39.0,0.1875,1.0259522812892423,0.11074506944444444,20241226093805674_sardine_good_(0).png,yes,yes
17.0,3.0,18.0,15.0,2.0,0.006999533364442371,43.0,43.0,0.17647058823529413,1.0205859065716547,0.12209666666666667,20241226093805674_sardine_good_(1).png,yes,yes
17.0,3.0,18.0,15.0,2.0,0.0071056371387967785,44.0,41.0,0.17647058823529413,1.0188376753507014,0.113021875,20241226093819798_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.0071056371387967785,46.0,43.0,0.23529411764705882,1.0309769658459094,0.11889548611111111,20241226093819798_sardine_good_(1).png,yes,yes
17.0,3.0,17.0,15.0,1.0,0.007270964614638876,42.0,42.0,0.17647058823529413,1.0212314225053079,0.11153111111111111,20241226093827516_sardine_good_(0).png,yes,yes
17.0,3.0,17.0,15.0,1.0,0.007270964614638876,42.0,44.0,0.17647058823529413,1.0217391304347827,0.1174473611111111,20241226093827516_sardine_good_(1).png,yes,yes
18.0,3.0,18.0,15.0,1.0,0.007720020586721565,45.0,43.0,0.16666666666666666,1.021869639794168,0.10251534722222222,20241226093836607_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,1.0,0.007720020586721565,46.0,45.0,0.2222222222222222,1.03155237694573,0.10543972222222223,20241226093836607_sardine_good_(1).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.0072254335260115606,45.0,43.0,0.23529411764705882,1.0338085539714867,0.11532493055555555,20241226093845182_sardine_good_(0).png,yes,yes
16.0,3.0,16.0,15.0,2.0,0.0072254335260115606,39.0,32.0,0.1875,1.0175834084761046,0.0873625,20241226093845182_sardine_good_(1).png,yes,yes
19.0,3.0,19.0,15.0,1.0,0.007338551859099804,48.0,46.0,0.15789473684210525,1.019238023387401,0.11981236111111111,20241226093856471_sardine_good_(0).png,yes,yes
17.0,4.0,17.0,15.0,1.0,0.007338551859099804,44.0,40.0,0.23529411764705882,1.0256302521008402,0.10504958333333334,20241226093856471_sardine_good_(1).png,yes,yes
17.0,4.0,17.0,15.0,1.0,0.007072135785007072,44.0,40.0,0.23529411764705882,1.0317460317460319,0.11179034722222222,20241226093912081_sardine_good_(0).png,yes,yes
17.0,3.0,17.0,15.0,1.0,0.007072135785007072,41.0,35.0,0.17647058823529413,1.0172343044727123,0.09956381944444445,20241226093912081_sardine_good_(1).png,yes,yes
18.0,4.0,18.0,15.0,1.0,0.00702576112412178,46.0,44.0,0.2222222222222222,1.0271739130434783,0.12646888888888888,20241226093921187_sardine_good_(0).png,yes,yes
19.0,4.0,19.0,15.0,1.0,0.00702576112412178,48.0,49.0,0.21052631578947367,1.0228276877761413,0.13870305555555557,20241226093921187_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.0074367873078829945,47.0,43.0,0.2222222222222222,1.027699718988358,0.10987,20241226093933706_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.0074367873078829945,45.0,43.0,0.23529411764705882,1.0372852953498115,0.10813729166666666,20241226093933706_sardine_good_(1).png,yes,yes
17.0,4.0,17.0,15.0,2.0,0.007102272727272727,42.0,46.0,0.23529411764705882,1.0386831275720165,0.12936083333333334,20241226093947547_sardine_good_(0).png,yes,yes
16.0,4.0,17.0,15.0,2.0,0.007102272727272727,38.0,42.0,0.25,1.030199914929817,0.11811375,20241226093947547_sardine_good_(1).png,yes,yes
16.0,4.0,17.0,15.0,2.0,0.007530120481927711,40.0,42.0,0.25,1.0359389038634321,0.10390652777777777,20241226093959443_sardine_good_(0).png,yes,yes
17.0,3.0,18.0,15.0,2.0,0.007530120481927711,44.0,46.0,0.17647058823529413,1.0243693886276186,0.11273291666666667,20241226093959443_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,1.0,0.006983240223463687,46.0,48.0,0.2222222222222222,1.0221975582685905,0.13865604166666667,20241226094008949_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,1.0,0.006983240223463687,44.0,43.0,0.23529411764705882,1.033650039588282,0.12520083333333334,20241226094008949_sardine_good_(1).png,yes,yes
14.0,4.0,15.0,15.0,2.0,0.007579585649317837,37.0,33.0,0.2857142857142857,1.0390862944162436,0.08111104166666666,20241226094019273_sardine_good_(0).png,yes,yes
16.0,4.0,17.0,15.0,2.0,0.007579585649317837,42.0,42.0,0.25,1.0315068493150685,0.10244368055555556,20241226094019273_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,1.0,0.007285089849441476,45.0,44.0,0.2222222222222222,1.0250391236306728,0.11758020833333334,20241226094053413_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,1.0,0.007285089849441476,46.0,46.0,0.2222222222222222,1.0302547770700636,0.12130715277777777,20241226094053413_sardine_good_(1).png,yes,yes
19.0,5.0,19.0,15.0,2.0,0.00741839762611276,46.0,50.0,0.2631578947368421,1.0346168805912097,0.12821680555555556,20241226094108468_sardine_good_(0).png,yes,yes
16.0,3.0,16.0,15.0,2.0,0.00741839762611276,42.0,43.0,0.1875,1.0257801899592944,0.10873979166666667,20241226094108468_sardine_good_(1).png,yes,yes
17.0,3.0,17.0,15.0,2.0,0.007511266900350526,42.0,43.0,0.17647058823529413,1.0220397579948142,0.10620777777777778,20241226094120617_sardine_good_(0).png,yes,yes
16.0,3.0,16.0,15.0,2.0,0.007511266900350526,40.0,41.0,0.1875,1.0265689418231791,0.10250180555555556,20241226094120617_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,1.0,0.006702412868632708,46.0,48.0,0.2222222222222222,1.0230169971671388,0.14987333333333333,20241226094133080_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,1.0,0.006702412868632708,42.0,44.0,0.23529411764705882,1.0292998477929984,0.13713479166666667,20241226094133080_sardine_good_(1).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.007187350263536177,44.0,44.0,0.23529411764705882,1.0277551020408164,0.11838256944444445,20241226094139815_sardine_good_(0).png,yes,yes
20.0,4.0,20.0,15.0,2.0,0.007187350263536177,51.0,55.0,0.2,1.0220326936744848,0.14873131944444445,20241226094139815_sardine_good_(1).png,yes,yes
17.0,5.0,18.0,15.0,2.0,0.007371007371007371,44.0,49.0,0.29411764705882354,1.0394574599260173,0.12757555555555555,20241226094148877_sardine_good_(0).png,yes,yes
18.0,5.0,18.0,15.0,2.0,0.007371007371007371,45.0,48.0,0.2777777777777778,1.0439024390243903,0.12407534722222222,20241226094148877_sardine_good_(1).png,yes,yes
16.0,3.0,16.0,15.0,2.0,0.006858710562414266,40.0,37.0,0.1875,1.0277310924369747,0.1119275,20241226094156493_sardine_good_(0).png,yes,yes
17.0,3.0,17.0,15.0,2.0,0.006858710562414266,43.0,47.0,0.17647058823529413,1.0240346729708432,0.1402422222222222,20241226094156493_sardine_good_(1).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.007371007371007371,44.0,47.0,0.2222222222222222,1.0293637846655792,0.12131479166666667,20241226094205240_sardine_good_(0).png,yes,yes
16.0,3.0,17.0,15.0,2.0,0.007371007371007371,41.0,43.0,0.1875,1.0271691498685365,0.11004875,20241226094205240_sardine_good_(1).png,yes,yes
17.0,4.0,18.0,15.0,1.0,0.0067842605156037995,45.0,44.0,0.23529411764705882,1.0323562999619338,0.1344948611111111,20241226094214094_sardine_good_(0).png,yes,yes
19.0,3.0,19.0,15.0,1.0,0.0067842605156037995,47.0,48.0,0.15789473684210525,1.0192650731359258,0.145735,20241226094214094_sardine_good_(1).png,yes,yes
16.0,3.0,17.0,15.0,2.0,0.007633587786259542,41.0,40.0,0.1875,1.026965265082267,0.09585027777777778,20241226094222986_sardine_good_(0).png,yes,yes
17.0,3.0,18.0,15.0,2.0,0.007633587786259542,44.0,49.0,0.17647058823529413,1.0229982964224873,0.11718694444444444,20241226094222986_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007641365257259297,45.0,46.0,0.2222222222222222,1.0326986754966887,0.11145965277777778,20241226094233254_sardine_good_(0).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007641365257259297,45.0,51.0,0.2222222222222222,1.0277098614506928,0.12242270833333334,20241226094233254_sardine_good_(1).png,yes,yes
17.0,5.0,18.0,15.0,2.0,0.008319467554076539,43.0,40.0,0.29411764705882354,1.0429799426934097,0.08161618055555556,20241226094244946_sardine_good_(0).png,yes,yes
17.0,5.0,18.0,15.0,2.0,0.008319467554076539,45.0,42.0,0.29411764705882354,1.047438330170778,0.08541916666666667,20241226094244946_sardine_good_(1).png,yes,yes
17.0,5.0,17.0,15.0,1.0,0.008169934640522876,42.0,44.0,0.29411764705882354,1.053742802303263,0.09165770833333334,20241226094255151_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,1.0,0.008169934640522876,44.0,49.0,0.23529411764705882,1.0350069092584062,0.1022645138888889,20241226094255151_sardine_good_(1).png,yes,yes
17.0,3.0,17.0,15.0,2.0,0.007526342197691922,42.0,45.0,0.17647058823529413,1.025460930640913,0.11087076388888889,20241226094306124_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.007526342197691922,44.0,48.0,0.23529411764705882,1.0303669337832138,0.11779298611111111,20241226094306124_sardine_good_(1).png,yes,yes
20.0,4.0,21.0,15.0,3.0,0.008620689655172414,52.0,54.0,0.2,1.02341824157765,0.1023257638888889,20241226094320420_sardine_good_(0).png,yes,yes
19.0,4.0,20.0,15.0,3.0,0.008620689655172414,49.0,50.0,0.21052631578947367,1.0240384615384615,0.09472090277777778,20241226094320420_sardine_good_(1).png,yes,yes
16.0,3.0,16.0,15.0,1.0,0.007481296758104738,41.0,35.0,0.1875,1.0262206148282098,0.08870868055555556,20241226094332749_sardine_good_(0).png,yes,yes
16.0,5.0,17.0,15.0,1.0,0.007481296758104738,38.0,37.0,0.3125,1.0528249885163068,0.09376284722222222,20241226094332749_sardine_good_(1).png,yes,yes
18.0,3.0,18.0,15.0,2.0,0.008055853920515575,44.0,48.0,0.16666666666666666,1.0217006200177148,0.10405875,20241226094351925_sardine_good_(0).png,yes,yes
18.0,5.0,19.0,15.0,2.0,0.008055853920515575,43.0,53.0,0.2777777777777778,1.0476606908613906,0.11397944444444444,20241226094351925_sardine_good_(1).png,yes,yes
17.0,4.0,17.0,15.0,2.0,0.007836990595611285,42.0,45.0,0.23529411764705882,1.0289461781999096,0.10194993055555555,20241226094414154_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.007836990595611285,44.0,50.0,0.23529411764705882,1.0296198054818744,0.11415409722222222,20241226094414154_sardine_good_(1).png,yes,yes
16.0,3.0,16.0,15.0,1.0,0.007462686567164179,41.0,41.0,0.1875,1.0258503401360544,0.10435347222222222,20241226094426708_sardine_good_(0).png,yes,yes
17.0,3.0,18.0,15.0,1.0,0.007462686567164179,44.0,47.0,0.17647058823529413,1.02318718381113,0.11806972222222223,20241226094426708_sardine_good_(1).png,yes,yes
16.0,3.0,16.0,15.0,2.0,0.0073964497041420114,38.0,39.0,0.1875,1.0213442325158946,0.10135076388888889,20241226094445789_sardine_good_(0).png,yes,yes
18.0,5.0,19.0,15.0,2.0,0.0073964497041420114,44.0,47.0,0.2777777777777778,1.0523964256701868,0.12049194444444444,20241226094445789_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,3.0,0.007720020586721565,46.0,51.0,0.2222222222222222,1.0246103363412633,0.12111090277777778,20241226094455566_sardine_good_(0).png,yes,yes
18.0,4.0,19.0,15.0,3.0,0.007720020586721565,46.0,50.0,0.2222222222222222,1.0225872689938398,0.11753944444444445,20241226094455566_sardine_good_(1).png,yes,yes
19.0,4.0,19.0,15.0,2.0,0.0077279752704791345,46.0,51.0,0.21052631578947367,1.0271364925070878,0.11888284722222223,20241226094503174_sardine_good_(0).png,yes,yes
16.0,3.0,16.0,15.0,2.0,0.0077279752704791345,41.0,40.0,0.1875,1.0208728652751422,0.09435652777777778,20241226094503174_sardine_good_(1).png,yes,yes
18.0,3.0,18.0,15.0,3.0,0.007886435331230283,46.0,45.0,0.16666666666666666,1.0229337948939854,0.10172097222222222,20241226094518557_sardine_good_(0).png,yes,yes
19.0,4.0,19.0,15.0,3.0,0.007886435331230283,49.0,52.0,0.21052631578947367,1.0223395613322501,0.11682722222222222,20241226094518557_sardine_good_(1).png,yes,yes
19.0,5.0,20.0,15.0,1.0,0.0071056371387967785,49.0,47.0,0.2631578947368421,1.0341637010676157,0.12976673611111111,20241226094537477_sardine_good_(0).png,yes,yes
20.0,4.0,20.0,15.0,1.0,0.0071056371387967785,50.0,53.0,0.2,1.0233368164402648,0.14607680555555555,20241226094537477_sardine_good_(1).png,yes,yes
