FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
15.0,2.0,15.0,15.0,1.0,0.024752475247524754,38.0,32.0,0.13333333333333333,1.017684887459807,0.17518229166666666,2024-12-26_09:43:57_(18233)_sardine_input_(1).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.023622047244094488,37.0,39.0,0.26666666666666666,1.0375586854460095,0.23162434895833334,2024-12-26_09:44:07_(18234)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.023622047244094488,36.0,35.0,0.2,1.0312989045383412,0.205810546875,2024-12-26_09:44:07_(18234)_sardine_input_(1).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.02358490566037736,36.0,39.0,0.26666666666666666,1.0486656200941915,0.22860514322916667,2024-12-26_09:44:17_(18235)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.02358490566037736,36.0,42.0,0.2,1.0328125,0.247021484375,2024-12-26_09:44:17_(18235)_sardine_input_(1).png,yes,yes
15.0,4.0,16.0,15.0,2.0,0.024630541871921183,41.0,45.0,0.26666666666666666,1.0376175548589341,0.24319010416666667,2024-12-26_09:44:29_(18236)_sardine_input_(0).png,yes,yes
15.0,3.0,16.0,15.0,2.0,0.024630541871921183,39.0,39.0,0.2,1.0266457680250785,0.21087239583333334,2024-12-26_09:44:29_(18236)_sardine_input_(1).png,yes,yes
15.0,4.0,16.0,15.0,2.0,0.024549918166939442,37.0,53.0,0.26666666666666666,1.0407523510971788,0.2895100911458333,2024-12-26_09:44:40_(18237)_sardine_input_(0).png,yes,yes
15.0,3.0,16.0,15.0,2.0,0.024549918166939442,36.0,49.0,0.2,1.028169014084507,0.26524739583333334,2024-12-26_09:44:40_(18237)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2024-12-26_09:44:50_(18238)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2024-12-26_09:45:03_(18239)_sardine_input.jpeg,yes,no
14.0,3.0,14.0,15.0,2.0,0.024752475247524754,33.0,40.0,0.21428571428571427,1.0309278350515463,0.21419921875,2024-12-26_09:45:13_(18240)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.024752475247524754,36.0,46.0,0.2,1.0304487179487178,0.24796223958333333,2024-12-26_09:45:13_(18240)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2025-01-02_10:58:48_(18489)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2025-01-02_11:00:55_(18502)_sardine_input.jpeg,yes,no
16.0,4.0,16.0,15.0,2.0,0.025466893039049237,37.0,52.0,0.25,1.0328638497652582,0.2632291666666667,2025-01-02_11:01:26_(18505)_sardine_input_(0).png,yes,yes
16.0,3.0,16.0,15.0,2.0,0.025466893039049237,37.0,51.0,0.1875,1.02660406885759,0.25851236979166664,2025-01-02_11:01:26_(18505)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.025906735751295335,36.0,47.0,0.2,1.0301003344481605,0.22919596354166666,2025-01-02_11:02:25_(18511)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.025906735751295335,35.0,46.0,0.2,1.0301507537688441,0.22597005208333334,2025-01-02_11:02:25_(18511)_sardine_input_(1).png,yes,yes
16.0,3.0,16.0,15.0,1.0,0.025466893039049237,39.0,44.0,0.1875,1.028169014084507,0.22292154947916668,2025-01-02_11:02:36_(18512)_sardine_input_(0).png,yes,yes
15.0,3.0,16.0,15.0,1.0,0.025466893039049237,37.0,39.0,0.2,1.019448946515397,0.19875813802083334,2025-01-02_11:02:36_(18512)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2025-01-02_11:03:00_(18514)_sardine_input.jpeg,yes,no
16.0,4.0,16.0,15.0,1.0,0.026737967914438502,37.0,49.0,0.25,1.0347682119205297,0.22751953125,2025-01-02_11:04:40_(18524)_sardine_input_(0).png,yes,yes
15.0,4.0,16.0,15.0,1.0,0.026737967914438502,38.0,55.0,0.26666666666666666,1.0318791946308725,0.252197265625,2025-01-02_11:04:40_(18524)_sardine_input_(1).png,yes,yes
16.0,4.0,16.0,15.0,1.0,0.026737967914438502,38.0,61.0,0.25,1.039279869067103,0.2797216796875,2025-01-02_11:05:59_(18532)_sardine_input_(0).png,yes,yes
16.0,4.0,17.0,15.0,1.0,0.026737967914438502,39.0,56.0,0.25,1.0337078651685394,0.25716471354166665,2025-01-02_11:05:59_(18532)_sardine_input_(1).png,yes,yes
