FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
13.0,3.0,14.0,15.0,2.0,0.00664599025254763,33.0,28.0,0.23076923076923078,1.0251694094869312,0.1094450017888419,20240502103141894_sardine_bad_(0).png,yes,yes
15.0,3.0,16.0,15.0,1.0,0.006967022758941012,38.0,34.0,0.2,1.0283060592658115,0.11882949666794823,20240502103151111_sardine_bad_(0).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.006941230911614993,37.0,35.0,0.26666666666666666,1.0381258612769866,0.12292022098872228,20240502103218114_sardine_bad_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.006599208095028597,38.0,32.0,0.2,1.0208777162334897,0.1258784849043103,20240502103226755_sardine_bad_(0).png,yes,yes
14.0,4.0,15.0,15.0,2.0,0.006799637352674524,36.0,27.0,0.2857142857142857,1.0413339596054485,0.09771648991840745,20240502103234681_sardine_bad_(0).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.006570302233902759,35.0,33.0,0.21428571428571427,1.028802880288029,0.1285942038852578,20240502103300722_sardine_bad_(0).png,yes,yes
14.0,3.0,15.0,15.0,3.0,0.0066607460035523975,38.0,31.0,0.21428571428571427,1.0303717135086128,0.11768744126190782,20240502103309845_sardine_bad_(0).png,yes,yes
14.0,4.0,14.0,15.0,2.0,0.006273525721455458,34.0,30.0,0.2857142857142857,1.041721563460694,0.12726600546264258,20240502103318952_sardine_bad_(0).png,yes,yes
14.0,3.0,14.0,15.0,3.0,0.006129955046996322,35.0,28.0,0.21428571428571427,1.022973558734287,0.1250160194796873,20240502103330594_sardine_bad_(0).png,yes,yes
17.0,4.0,17.0,15.0,1.0,0.0053705692803437165,43.0,36.0,0.23529411764705882,1.0272277227722773,0.1762048611111111,20240509094929723_sardine_bad_(0).png,yes,yes
15.0,3.0,16.0,15.0,1.0,0.004801536491677336,40.0,33.0,0.2,1.0232067510548524,0.20395777777777777,20240509095041124_sardine_bad_(0).png,yes,yes
16.0,4.0,16.0,15.0,1.0,0.005030181086519115,40.0,34.0,0.25,1.0305903946160906,0.19057180555555556,20240509095054387_sardine_bad_(0).png,yes,yes
16.0,4.0,17.0,15.0,1.0,0.005298481102084069,40.0,35.0,0.25,1.0313688212927756,0.17438979166666665,20240509095106381_sardine_bad_(0).png,yes,yes
16.0,3.0,16.0,15.0,1.0,0.005639097744360902,40.0,35.0,0.1875,1.0294117647058822,0.15387895833333334,20240509095117536_sardine_bad_(0).png,yes,yes
10.0,0.0,10.0,15.0,1.0,0.005639097744360902,21.0,4.0,0.0,1.0011123470522802,0.019138958333333334,20240509095117536_sardine_bad_(1).png,yes,yes
16.0,3.0,16.0,15.0,1.0,0.005366726296958855,37.0,33.0,0.1875,1.0212834569493712,0.16153868055555556,20240509095133916_sardine_bad_(0).png,yes,yes
16.0,4.0,17.0,15.0,1.0,0.005115961800818554,42.0,38.0,0.25,1.0364238410596027,0.20627708333333333,20240509095144023_sardine_bad_(0).png,yes,yes
