SegmentedFilename,FishDetected,FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,ScaleDetected
20241119090541685_sardine_good_(1).png,yes,18.0,3.0,18.0,15.0,3.0,0.007869884575026232,44.0,40.0,0.16666666666666666,1.0226086956521738,0.09088777777777778,yes
20241119090601021_sardine_good_(0).png,yes,19.0,5.0,20.0,15.0,2.0,0.007841087297438577,48.0,47.0,0.2631578947368421,1.0367528271405493,0.107095,yes
20241119090601021_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,2.0,0.007841087297438577,43.0,41.0,0.23529411764705882,1.0313620071684588,0.09315284722222222,yes
20241119090603142_sardine_good_(0).png,yes,19.0,5.0,20.0,15.0,2.0,0.007841087297438577,48.0,47.0,0.2631578947368421,1.0367528271405493,0.107095,yes
20241119090603142_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,2.0,0.007841087297438577,43.0,41.0,0.23529411764705882,1.0313620071684588,0.09315284722222222,yes
20241119090605352_sardine_good_(0).png,yes,19.0,5.0,20.0,15.0,2.0,0.007841087297438577,48.0,47.0,0.2631578947368421,1.0367528271405493,0.107095,yes
20241119090605352_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,2.0,0.007841087297438577,43.0,41.0,0.23529411764705882,1.0313620071684588,0.09315284722222222,yes
20241119090615478_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,2.0,0.007579585649317837,46.0,45.0,0.2222222222222222,1.031941031941032,0.11074798611111111,yes
20241119090615478_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,2.0,0.007579585649317837,44.0,41.0,0.23529411764705882,1.0253110253110254,0.10142881944444444,yes
20241119090657677_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119090710511_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,2.0,0.007170172084130019,46.0,43.0,0.2222222222222222,1.0292143703118832,0.11750111111111111,yes
20241119090710511_sardine_good_(1).png,yes,19.0,4.0,19.0,15.0,2.0,0.007170172084130019,48.0,48.0,0.21052631578947367,1.0263653483992468,0.13211111111111112,yes
20241119090725464_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,1.0,0.007173601147776184,45.0,45.0,0.2222222222222222,1.0309278350515463,0.12146659722222222,yes
20241119090725464_sardine_good_(1).png,yes,18.0,3.0,18.0,15.0,1.0,0.007173601147776184,44.0,40.0,0.16666666666666666,1.0163216560509554,0.11052180555555556,yes
20241119090738745_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.00715307582260372,44.0,39.0,0.23529411764705882,1.034412955465587,0.10615430555555555,yes
20241119090738745_sardine_good_(1).png,yes,18.0,4.0,19.0,15.0,1.0,0.00715307582260372,45.0,45.0,0.2222222222222222,1.0257692307692308,0.12473701388888889,yes
20241119090800954_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119090805316_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119090810189_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119090827106_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.007462686567164179,42.0,44.0,0.23529411764705882,1.0342319212665811,0.109936875,yes
20241119090827106_sardine_good_(1).png,yes,16.0,4.0,17.0,15.0,1.0,0.007462686567164179,42.0,41.0,0.25,1.0364536453645365,0.10242111111111112,yes
20241119090840401_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,2.0,0.007392804337111878,44.0,40.0,0.29411764705882354,1.0420382165605095,0.10282361111111112,yes
20241119090840401_sardine_good_(1).png,yes,18.0,4.0,18.0,15.0,2.0,0.007392804337111878,46.0,44.0,0.2222222222222222,1.0272912423625256,0.11384479166666667,yes
20241119090853464_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119090915226_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119090927460_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,2.0,0.007911392405063292,43.0,42.0,0.23529411764705882,1.0274977085242896,0.09345868055555556,yes
20241119090927460_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,2.0,0.007911392405063292,44.0,40.0,0.23529411764705882,1.0309278350515463,0.08878444444444444,yes
20241119091147504_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,1.0,0.007836990595611285,43.0,41.0,0.17647058823529413,1.022566371681416,0.09439875,yes
20241119091147504_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,1.0,0.007836990595611285,44.0,41.0,0.23529411764705882,1.0297984224364591,0.0932429861111111,yes
20241119091204150_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119091229444_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.00757193336698637,44.0,42.0,0.23529411764705882,1.0297542043984476,0.10326493055555555,yes
20241119091229444_sardine_good_(1).png,yes,18.0,3.0,18.0,15.0,1.0,0.00757193336698637,45.0,44.0,0.16666666666666666,1.0211812627291241,0.10774805555555556,yes
20241119091247151_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119091257989_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,1.0,0.007414730598121601,43.0,41.0,0.17647058823529413,1.0239294710327456,0.10510652777777778,yes
20241119091257989_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,1.0,0.007414730598121601,44.0,41.0,0.23529411764705882,1.0251650165016502,0.10375201388888888,yes
20241119091405678_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119091428449_sardine_good_(0).png,yes,19.0,5.0,19.0,15.0,2.0,0.006880733944954129,47.0,46.0,0.2631578947368421,1.0332856120257694,0.13725409722222223,yes
20241119091428449_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,2.0,0.006880733944954129,45.0,44.0,0.17647058823529413,1.0248618784530388,0.12997618055555554,yes
20241119091454016_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,1.0,0.007260406582768635,43.0,41.0,0.23529411764705882,1.0289115646258504,0.10813833333333334,yes
20241119091454016_sardine_good_(1).png,yes,19.0,4.0,20.0,15.0,1.0,0.007260406582768635,46.0,49.0,0.21052631578947367,1.0231532524807057,0.129239375,yes
20241119091505899_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.007260406582768635,46.0,42.0,0.2222222222222222,1.029874213836478,0.11286604166666667,yes
20241119091505899_sardine_good_(1).png,yes,17.0,4.0,17.0,15.0,1.0,0.007260406582768635,42.0,37.0,0.23529411764705882,1.0295095594347465,0.09957208333333334,yes
20241119091527634_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,1.0,0.007201152184349496,44.0,47.0,0.16666666666666666,1.0207916833266693,0.12703465277777778,yes
20241119091527634_sardine_good_(1).png,yes,18.0,4.0,19.0,15.0,1.0,0.007201152184349496,45.0,46.0,0.2222222222222222,1.0311647837943125,0.12321590277777777,yes
20241119091544802_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,2.0,0.007228915662650603,46.0,44.0,0.16666666666666666,1.0204482894219427,0.11947354166666667,yes
20241119091544802_sardine_good_(1).png,yes,19.0,4.0,19.0,15.0,2.0,0.007228915662650603,48.0,45.0,0.21052631578947367,1.024224072672218,0.12167652777777778,yes
20241119091605014_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,3.0,0.007201152184349496,43.0,42.0,0.17647058823529413,1.021864686468647,0.11364326388888889,yes
20241119091605014_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,3.0,0.007201152184349496,42.0,46.0,0.23529411764705882,1.0256933115823816,0.12417076388888888,yes
20241119091615372_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,2.0,0.0076103500761035,43.0,44.0,0.23529411764705882,1.0336832895888013,0.10641055555555555,yes
20241119091615372_sardine_good_(1).png,yes,17.0,4.0,17.0,15.0,2.0,0.0076103500761035,42.0,43.0,0.23529411764705882,1.0274032187907787,0.10496159722222222,yes
20241119091641843_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,2.0,0.007331378299120235,44.0,37.0,0.17647058823529413,1.0248840151834668,0.09776861111111111,yes
20241119091641843_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,2.0,0.007331378299120235,43.0,39.0,0.17647058823529413,1.0214195716085679,0.10292861111111111,yes
20241119091658896_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119091725028_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,1.0,0.007345739471106758,46.0,44.0,0.2222222222222222,1.0238769728854715,0.11419027777777778,yes
20241119091725028_sardine_good_(1).png,yes,17.0,3.0,18.0,15.0,1.0,0.007345739471106758,44.0,41.0,0.17647058823529413,1.0250521920668059,0.1055779861111111,yes
20241119092051883_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,1.0,0.007139457401237506,45.0,40.0,0.23529411764705882,1.0343116990491938,0.110465625,yes
20241119092051883_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,1.0,0.007139457401237506,44.0,37.0,0.17647058823529413,1.0195121951219512,0.10321555555555556,yes
20241119092100888_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119092112481_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,1.0,0.007102272727272727,44.0,39.0,0.17647058823529413,1.0192926045016077,0.10950534722222222,yes
20241119092112481_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,1.0,0.007102272727272727,44.0,42.0,0.23529411764705882,1.0296831127156036,0.1169088888888889,yes
20241119092129578_sardine_good_(0).png,yes,16.0,3.0,16.0,15.0,1.0,0.007204610951008645,39.0,39.0,0.1875,1.025865848312144,0.10631506944444444,yes
20241119092129578_sardine_good_(1).png,yes,16.0,3.0,16.0,15.0,1.0,0.007204610951008645,40.0,37.0,0.1875,1.0268959435626102,0.09961104166666666,yes
20241119092148296_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,1.0,0.00740009866798224,44.0,41.0,0.17647058823529413,1.025531914893617,0.10443305555555556,yes
20241119092148296_sardine_good_(1).png,yes,17.0,4.0,17.0,15.0,1.0,0.00740009866798224,43.0,37.0,0.23529411764705882,1.0350727117194183,0.09625826388888889,yes
20241119092212528_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,1.0,0.007473841554559043,45.0,43.0,0.29411764705882354,1.04136460554371,0.10714097222222223,yes
20241119092212528_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,1.0,0.007473841554559043,40.0,38.0,0.17647058823529413,1.0226109215017065,0.09450180555555555,yes
20241119092213518_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,1.0,0.007473841554559043,45.0,43.0,0.29411764705882354,1.04136460554371,0.10714097222222223,yes
20241119092213518_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,1.0,0.007473841554559043,40.0,38.0,0.17647058823529413,1.0226109215017065,0.09450180555555555,yes
20241119092222939_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.0078125,46.0,44.0,0.2222222222222222,1.0361702127659576,0.10075347222222222,yes
20241119092222939_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,1.0,0.0078125,44.0,41.0,0.23529411764705882,1.0287610619469028,0.09377756944444444,yes
20241119092239760_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119092301894_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119092327817_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119092344956_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119092414044_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,1.0,0.007345739471106758,45.0,45.0,0.2777777777777778,1.0358137684042976,0.11680597222222222,yes
20241119092414044_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,1.0,0.007345739471106758,43.0,39.0,0.17647058823529413,1.02233676975945,0.10121138888888889,yes
20241119092421290_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,1.0,0.007345739471106758,45.0,45.0,0.2777777777777778,1.0358137684042976,0.11680597222222222,yes
20241119092421290_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,1.0,0.007345739471106758,43.0,39.0,0.17647058823529413,1.02233676975945,0.10121138888888889,yes
20241119092422782_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,2.0,0.007228915662650603,44.0,40.0,0.17647058823529413,1.0240619902120718,0.10829923611111111,yes
20241119092422782_sardine_good_(1).png,yes,16.0,4.0,17.0,15.0,2.0,0.007228915662650603,42.0,36.0,0.25,1.0282413350449293,0.09664006944444445,yes
20241119092440085_sardine_good_(0).png,yes,16.0,3.0,16.0,15.0,1.0,0.007940709370037057,42.0,40.0,0.1875,1.0282238442822385,0.08921645833333333,yes
20241119092440085_sardine_good_(1).png,yes,17.0,3.0,18.0,15.0,1.0,0.007940709370037057,43.0,44.0,0.17647058823529413,1.0191281138790036,0.09702319444444445,yes
20241119092451214_sardine_good_(0).png,yes,15.0,4.0,15.0,15.0,2.0,0.007042253521126761,38.0,32.0,0.26666666666666666,1.0374942844078647,0.08974527777777777,yes
20241119092451214_sardine_good_(1).png,yes,15.0,3.0,16.0,15.0,2.0,0.007042253521126761,39.0,36.0,0.2,1.0204081632653061,0.10286840277777778,yes
20241119092504240_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119092525785_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,2.0,0.007190795781399808,41.0,39.0,0.25,1.0403508771929824,0.10598972222222222,yes
20241119092525785_sardine_good_(1).png,yes,17.0,3.0,18.0,15.0,2.0,0.007190795781399808,44.0,44.0,0.17647058823529413,1.0216,0.11835055555555556,yes
20241119092544477_sardine_good_(0).png,yes,15.0,5.0,15.0,15.0,2.0,0.007625826131164209,37.0,35.0,0.3333333333333333,1.0650737163192678,0.08496125,yes
20241119092544477_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,2.0,0.007625826131164209,43.0,39.0,0.17647058823529413,1.0209515495416848,0.09451986111111112,yes
20241119092557194_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119092617182_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119092618527_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119092619654_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119092631735_sardine_good_(0).png,yes,16.0,3.0,16.0,15.0,2.0,0.0073782587309394985,40.0,41.0,0.1875,1.024085637823372,0.10610423611111111,yes
20241119092631735_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,2.0,0.0073782587309394985,42.0,44.0,0.17647058823529413,1.022923875432526,0.11420916666666667,yes
20241119092646653_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,3.0,0.007338551859099804,47.0,47.0,0.2222222222222222,1.0258987243911868,0.12252840277777778,yes
20241119092646653_sardine_good_(1).png,yes,17.0,5.0,18.0,15.0,3.0,0.007338551859099804,43.0,43.0,0.29411764705882354,1.0432073120066472,0.11255180555555555,yes
20241119092647534_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,3.0,0.007338551859099804,47.0,47.0,0.2222222222222222,1.0258987243911868,0.12252840277777778,yes
20241119092647534_sardine_good_(1).png,yes,17.0,5.0,18.0,15.0,3.0,0.007338551859099804,43.0,43.0,0.29411764705882354,1.0432073120066472,0.11255180555555555,yes
20241119092700915_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,1.0,0.007861635220125786,44.0,43.0,0.17647058823529413,1.018348623853211,0.09752090277777778,yes
20241119092700915_sardine_good_(1).png,yes,18.0,3.0,18.0,15.0,1.0,0.007861635220125786,46.0,46.0,0.16666666666666666,1.0200511945392492,0.10373243055555556,yes
20241119092714070_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119093246801_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,1.0,0.007285089849441476,46.0,45.0,0.2777777777777778,1.0366614664586584,0.11816173611111111,yes
20241119093246801_sardine_good_(1).png,yes,17.0,3.0,18.0,15.0,1.0,0.007285089849441476,43.0,43.0,0.17647058823529413,1.0213903743315509,0.11340006944444445,yes
20241119093259091_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,2.0,0.007537688442211055,42.0,42.0,0.25,1.0275678079146287,0.10473548611111111,yes
20241119093259091_sardine_good_(1).png,yes,16.0,4.0,17.0,15.0,2.0,0.007537688442211055,41.0,38.0,0.25,1.0365965233302836,0.0945625,yes
20241119093315020_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119093335849_sardine_good_(0).png,yes,16.0,3.0,16.0,15.0,4.0,0.007974481658692184,40.0,40.0,0.1875,1.0252225519287834,0.088235,yes
20241119093335849_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,4.0,0.007974481658692184,45.0,44.0,0.23529411764705882,1.0368561278863233,0.09783402777777778,yes
20241119093346887_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119093406170_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,1.0,0.007102272727272727,42.0,38.0,0.1875,1.0202959830866807,0.10684277777777777,yes
20241119093406170_sardine_good_(1).png,yes,16.0,3.0,17.0,15.0,1.0,0.007102272727272727,42.0,39.0,0.1875,1.023037542662116,0.10760673611111111,yes
20241119093427560_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,3.0,0.007407407407407408,43.0,39.0,0.23529411764705882,1.0319461958806222,0.10012444444444445,yes
20241119093427560_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,3.0,0.007407407407407408,44.0,37.0,0.17647058823529413,1.0239931448157669,0.09390881944444444,yes
20241119093429481_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,3.0,0.007407407407407408,43.0,39.0,0.23529411764705882,1.0319461958806222,0.10012444444444445,yes
20241119093429481_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,3.0,0.007407407407407408,44.0,37.0,0.17647058823529413,1.0239931448157669,0.09390881944444444,yes
20241119093430267_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,3.0,0.007407407407407408,43.0,39.0,0.23529411764705882,1.0319461958806222,0.10012444444444445,yes
20241119093430267_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,3.0,0.007407407407407408,44.0,37.0,0.17647058823529413,1.0239931448157669,0.09390881944444444,yes
20241119093502324_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,1.0,0.007466401194624191,40.0,42.0,0.25,1.0292812777284828,0.10480243055555556,yes
20241119093502324_sardine_good_(1).png,yes,17.0,2.0,17.0,15.0,1.0,0.007466401194624191,41.0,35.0,0.11764705882352941,1.0117746005046258,0.08903479166666667,yes
20241119093519931_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,1.0,0.0075681130171543895,42.0,42.0,0.23529411764705882,1.0284090909090908,0.10192263888888889,yes
20241119093519931_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,1.0,0.0075681130171543895,43.0,44.0,0.17647058823529413,1.0221932114882506,0.1087275,yes
20241119093531902_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119093547820_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,1.0,0.007374631268436578,40.0,40.0,0.25,1.0335073977371627,0.10405958333333333,yes
20241119093547820_sardine_good_(1).png,yes,18.0,4.0,18.0,15.0,1.0,0.007374631268436578,44.0,44.0,0.2222222222222222,1.0349537967055042,0.11382416666666667,yes
20241119093600160_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,2.0,0.007242877836793819,44.0,45.0,0.17647058823529413,1.0234438156831043,0.12026319444444444,yes
20241119093600160_sardine_good_(1).png,yes,16.0,3.0,16.0,15.0,2.0,0.007242877836793819,40.0,38.0,0.1875,1.020704845814978,0.1019217361111111,yes
20241119093615025_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,2.0,0.008305647840531562,47.0,46.0,0.21052631578947367,1.0309503051438536,0.09278784722222222,yes
20241119093615025_sardine_good_(1).png,yes,19.0,4.0,19.0,15.0,2.0,0.008305647840531562,48.0,45.0,0.21052631578947367,1.0249355116079106,0.09151840277777777,yes
20241119093634722_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,1.0,0.007841087297438577,44.0,41.0,0.29411764705882354,1.0551470588235294,0.09412166666666667,yes
20241119093634722_sardine_good_(1).png,yes,16.0,3.0,17.0,15.0,1.0,0.007841087297438577,42.0,44.0,0.1875,1.0255576208178439,0.09972458333333334,yes
20241119093701162_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,1.0,0.006925207756232687,44.0,41.0,0.17647058823529413,1.0185039370078741,0.11920319444444444,yes
20241119093701162_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,1.0,0.006925207756232687,45.0,43.0,0.23529411764705882,1.036116504854369,0.12517340277777778,yes
20241119093702614_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,1.0,0.006925207756232687,44.0,41.0,0.17647058823529413,1.0185039370078741,0.11920319444444444,yes
20241119093702614_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,1.0,0.006925207756232687,45.0,43.0,0.23529411764705882,1.036116504854369,0.12517340277777778,yes
20241119093711037_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,1.0,0.007820646506777894,45.0,46.0,0.16666666666666666,1.0197728228859908,0.10484520833333333,yes
20241119093711037_sardine_good_(1).png,yes,18.0,5.0,19.0,15.0,1.0,0.007820646506777894,45.0,41.0,0.2777777777777778,1.0379426644182124,0.09417173611111111,yes
20241119093723485_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,2.0,0.008187772925764192,42.0,40.0,0.29411764705882354,1.0393953275309207,0.08374618055555555,yes
20241119093723485_sardine_good_(1).png,yes,18.0,4.0,18.0,15.0,2.0,0.008187772925764192,47.0,45.0,0.2222222222222222,1.025720620842572,0.09359958333333333,yes
20241119093743366_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119093814583_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241119093836377_sardine_good_(0).png,yes,19.0,3.0,19.0,15.0,2.0,0.007139457401237506,47.0,52.0,0.15789473684210525,1.0192023633677991,0.14190020833333333,yes
20241119093836377_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,2.0,0.007139457401237506,42.0,40.0,0.23529411764705882,1.0315151515151515,0.11118659722222222,yes
20241119094012662_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,2.0,0.007349338559529643,44.0,48.0,0.16666666666666666,1.0214541120381406,0.1248654861111111,yes
20241119094012662_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,2.0,0.007349338559529643,42.0,42.0,0.17647058823529413,1.0193439865433138,0.10946048611111112,yes
20241119094214996_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,2.0,0.006762849413886384,41.0,40.0,0.1875,1.0219385719984044,0.12310013888888889,yes
20241119094214996_sardine_good_(1).png,yes,18.0,3.0,18.0,15.0,2.0,0.006762849413886384,45.0,45.0,0.16666666666666666,1.020007410151908,0.13843930555555556,yes
20241121093344511_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,3.0,0.007338551859099804,42.0,44.0,0.23529411764705882,1.0322040987034713,0.11554118055555555,yes
20241121093344511_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,3.0,0.007338551859099804,42.0,42.0,0.23529411764705882,1.0295956648603586,0.11025270833333334,yes
20241121093412147_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,2.0,0.007407407407407408,44.0,45.0,0.17647058823529413,1.0250973604500215,0.116203125,yes
20241121093412147_sardine_good_(1).png,yes,19.0,5.0,20.0,15.0,2.0,0.007407407407407408,47.0,49.0,0.2631578947368421,1.043609022556391,0.12570958333333335,yes
20241121093427140_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,3.0,0.0078003120124804995,45.0,49.0,0.2222222222222222,1.02701561840439,0.11248833333333333,yes
20241121093427140_sardine_good_(1).png,yes,16.0,4.0,16.0,15.0,3.0,0.0078003120124804995,41.0,36.0,0.25,1.043499275012083,0.08439618055555556,yes
20241121093430637_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,3.0,0.0078003120124804995,45.0,49.0,0.2222222222222222,1.02701561840439,0.11248833333333333,yes
20241121093430637_sardine_good_(1).png,yes,16.0,4.0,16.0,15.0,3.0,0.0078003120124804995,41.0,36.0,0.25,1.043499275012083,0.08439618055555556,yes
20241121093541545_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.007587253414264037,41.0,45.0,0.23529411764705882,1.028144989339019,0.10913916666666666,yes
20241121093541545_sardine_good_(1).png,yes,16.0,4.0,17.0,15.0,1.0,0.007587253414264037,41.0,37.0,0.25,1.03281677301732,0.08975652777777778,yes
20241121093649719_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,1.0,0.007579585649317837,47.0,48.0,0.21052631578947367,1.0260396424407308,0.1163,yes
20241121093649719_sardine_good_(1).png,yes,18.0,3.0,18.0,15.0,1.0,0.007579585649317837,44.0,47.0,0.16666666666666666,1.0214168039538716,0.11574326388888889,yes
20241121093702498_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121093721680_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121093800504_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121093810418_sardine_good_(0).png,yes,16.0,3.0,16.0,15.0,1.0,0.007422068283028204,41.0,39.0,0.1875,1.0178332590280874,0.09841277777777778,yes
20241121093810418_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,1.0,0.007422068283028204,40.0,38.0,0.17647058823529413,1.0208333333333333,0.09746819444444445,yes
20241121093823056_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,1.0,0.007928118393234672,43.0,48.0,0.17647058823529413,1.0237551393330289,0.107581875,yes
20241121093823056_sardine_good_(1).png,yes,19.0,4.0,20.0,15.0,1.0,0.007928118393234672,47.0,46.0,0.21052631578947367,1.0261569416498995,0.103295625,yes
20241121093926283_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121093928703_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,2.0,0.007190795781399808,44.0,44.0,0.16666666666666666,1.0188014101057579,0.11938569444444444,yes
20241121093928703_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,2.0,0.007190795781399808,44.0,47.0,0.23529411764705882,1.0258377069035123,0.1286225,yes
20241121094004546_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,2.0,0.007190795781399808,44.0,44.0,0.16666666666666666,1.0188014101057579,0.11938569444444444,yes
20241121094004546_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,2.0,0.007190795781399808,44.0,47.0,0.23529411764705882,1.0258377069035123,0.1286225,yes
20241121094311503_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,1.0,0.00782472613458529,46.0,52.0,0.2777777777777778,1.0369426751592357,0.11819243055555556,yes
20241121094311503_sardine_good_(1).png,yes,19.0,4.0,19.0,15.0,1.0,0.00782472613458529,48.0,48.0,0.21052631578947367,1.0209508460918615,0.11074479166666666,yes
20241121094326913_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094329923_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094336579_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094352028_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094353317_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094401089_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094412426_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094422983_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094440073_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094441311_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094449284_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,2.0,0.007625826131164209,44.0,45.0,0.2222222222222222,1.032507110930516,0.10889180555555555,yes
